"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"575","RT @jameshohmann: Zapanta, tops for @realDonaldTrump Mexico ambassador, is in touch with Donald Trump Jr. and @StephenBannon  https://t.co/…",FALSE,0,NA,2016-12-09 18:12:48,FALSE,NA,"807286891980656640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HotlineJosh",3,TRUE,FALSE,NA,NA
"576","@realdonaldtrump Trump help us! The chinese eat us, eat us the chinese https://t.co/kzXQ2NkvQp",FALSE,0,"realDonaldTrump",2016-12-09 18:12:48,FALSE,"807057700857188355","807286890848288768","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Fernand33984211",0,FALSE,FALSE,NA,NA
"577","@CNN @realDonaldTrump this man is a nut! He has no business in any area of power or influence. Proves bad judgement by Trump",FALSE,0,"CNN",2016-12-09 18:12:47,FALSE,"807252218999148544","807286890365853696","759251","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","riddlewinnie1",0,FALSE,FALSE,NA,NA
"578","@realDonaldTrump @newtgingrich @KellyannePolls Trump should NOT give in to anyone suggesting he BACK down from his campaign promises.",FALSE,0,"realDonaldTrump",2016-12-09 18:12:44,FALSE,NA,"807286874528186369","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","LacyUnderal",0,FALSE,FALSE,NA,NA
"579","RT @MagaFeed: @realDonaldTrump Trump will save America from the Globalists! #MAGA https://t.co/NQ0GyV4lJn",FALSE,0,NA,2016-12-09 18:12:41,FALSE,NA,"807286864981950465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jarheadlpfoz",51,TRUE,FALSE,NA,NA
"580","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump w…",FALSE,0,NA,2016-12-09 18:12:39,FALSE,NA,"807286854697582592",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","TheOfficialNews",29,TRUE,FALSE,NA,NA
"581","RT @communist_party: Some ppl think that #Trump @realDonaldTrump is some kind of aberration- sadly he is a logical conclusion https://t.co/…",FALSE,0,NA,2016-12-09 18:12:34,FALSE,NA,"807286833973497856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YCLEdinburgh",9,TRUE,FALSE,NA,NA
"582","@nathanTbernard @realDonaldTrump Trump's Presidency Is Shaping Up to Be an American Tragedy https://t.co/gfJtD7jj1s via @RollingStone",FALSE,0,"nathanTbernard",2016-12-09 18:12:31,FALSE,"807057704112025605","807286822925664256","197176970","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","AnnaC1012",0,FALSE,FALSE,NA,NA
"583","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump w…",FALSE,0,NA,2016-12-09 18:12:25,FALSE,NA,"807286795155148801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","boold666",29,TRUE,FALSE,NA,NA
"584","RT @TheTweetwit: @realDonaldTrump 

Pay to Play: Boeing pledges $1 million for Donald Trump's inaugural events https://t.co/j5tfEj8tYe",FALSE,0,NA,2016-12-09 18:12:23,FALSE,NA,"807286789547376641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarrienSimone",8,TRUE,FALSE,NA,NA
"585","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump w…",FALSE,0,NA,2016-12-09 18:12:22,FALSE,NA,"807286784723820544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonaFishman",29,TRUE,FALSE,NA,NA
"586","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 18:12:21,FALSE,NA,"807286779481092096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hpjohn1",5266,TRUE,FALSE,NA,NA
"587","@realDonaldTrump Is this true, Mr. Trump? Maybe not the part with the toilet? Or maybe the part with the toilet? wh… https://t.co/1Qdg4msKje",FALSE,0,"realDonaldTrump",2016-12-09 18:12:18,TRUE,NA,"807286767883730944","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CheryldeeHuddle",0,FALSE,FALSE,NA,NA
"588","RT @HumaneArtists: .@CWAUnion @AFTunion @unitehere @UAW @realDonaldTrump says @Carrier workers should have worked harder https://t.co/6SFbq…",FALSE,0,NA,2016-12-09 18:12:18,FALSE,NA,"807286767758016512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RunTheOptlon",22,TRUE,FALSE,NA,NA
"589","RT @Joel_Searby: This is what happens when @realDonaldTrump attacks a private citizen on Twitter and it cannot be allowed to be ok  https:/…",FALSE,0,NA,2016-12-09 18:12:15,FALSE,NA,"807286755061825540",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ekl81",9,TRUE,FALSE,NA,NA
"590","Donald Trump Biography. @youtube @realDonaldTrump  https://t.co/jKHht77E9H",FALSE,0,NA,2016-12-09 18:12:12,FALSE,NA,"807286739974914048",NA,"<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","Tonyb1953",0,FALSE,FALSE,NA,NA
"591","RT @MonicaCrowley: What do @realDonaldTrump &amp; Elle Woods have in common?  Answer in my column--you will enjoy (&amp; smile) -&gt; https://t.co/6QV…",FALSE,0,NA,2016-12-09 18:12:11,FALSE,NA,"807286738955681792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMTrautt",43,TRUE,FALSE,NA,NA
"592","RT @FoxNewsInsider: .@realDonaldTrump Supporters Also Want 'Safe Spaces' on College Campuses @OutnumberedFNC https://t.co/3jaNsBt7PF https:…",FALSE,0,NA,2016-12-09 18:12:10,FALSE,NA,"807286734329413632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","owlbelief",13,TRUE,FALSE,NA,NA
"593","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 18:12:08,FALSE,NA,"807286723285635072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saying_peace",5266,TRUE,FALSE,NA,NA
"594","RT @DrCarla_2013: @NastyTexasBlue @realDonaldTrump @TIME Join the 50 state protest Saturday, December 10 at 3:00 pm. https://t.co/dXCZQLQUr…",FALSE,0,NA,2016-12-09 18:12:05,FALSE,NA,"807286714238517251",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FuQDonaldTrump",4,TRUE,FALSE,NA,NA
"595","@tvogvo @GinoTheBeagle @realDonaldTrump Trump calls you a SUCKER, LOL you will soon see",FALSE,0,"tvogvo",2016-12-09 18:12:04,FALSE,"807065696337207296","807286707754147840","3499636752","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","princesspoola",0,FALSE,FALSE,NA,NA
"596","RT @wspalding05: Where is the proof that @realDonaldTrump doesn't hold monthly Klan meetings in Trump Tower?",FALSE,0,NA,2016-12-09 18:12:03,FALSE,NA,"807286704046567425",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eggheadnumber2",1,TRUE,FALSE,NA,NA
"597","RT @wspalding05: @Alexsthewizard @realDonaldTrump You aren't understanding the comment that Trump thinks you should have to prove non-exist…",FALSE,0,NA,2016-12-09 18:12:01,FALSE,NA,"807286696207351809",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eggheadnumber2",1,TRUE,FALSE,NA,NA
"598","RT @HumaneArtists: .@CWAUnion @AFTunion @unitehere @UAW @realDonaldTrump says @Carrier workers should have worked harder https://t.co/6SFbq…",FALSE,0,NA,2016-12-09 18:11:57,FALSE,NA,"807286679253975041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johannagriese",22,TRUE,FALSE,NA,NA
"599","@HouseCracka @realDonaldTrump @KellyannePolls @DanScavino Trump is just another fraud that tricked all of us. Puzder, Goldman Sachs, Romney",FALSE,0,"HouseCracka",2016-12-09 18:11:57,FALSE,"807275509700763650","807286677324451840","16190478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheGoodGuy2016",0,FALSE,FALSE,NA,NA
"600","@realDonaldTrump TRUMP is Putin's PUSSY...  GRAB SNATCH and DON is Putin's Bitch! https://t.co/9QMaWaeMqX",FALSE,0,"realDonaldTrump",2016-12-09 18:11:52,FALSE,NA,"807286655690403843","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","52fairway",0,FALSE,FALSE,NA,NA
"601","RT @rpachter: Obviously @realDonaldTrump ’s cabinet will serve corporate interests, not the chumps who voted for him https://t.co/j1LaMgPVqF",FALSE,0,NA,2016-12-09 18:11:51,FALSE,NA,"807286651730923521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","savorrrrrrrrrr",2,TRUE,FALSE,NA,NA
"602","RT @DineshDSouza: Hahahaha! They're recounting in Wisconsin &amp; @realDonaldTrump 's lead is widening https://t.co/V1eejLEOhf",FALSE,0,NA,2016-12-09 18:11:49,FALSE,NA,"807286643442982912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frespirit01",553,TRUE,FALSE,NA,NA
"603","@realDonaldTrump https://t.co/FW9a8AJYVl
Mr.&amp; Mrs. Trump might like this number for a spin on the ole inaugural dance floor! :))) A classic!",FALSE,0,"realDonaldTrump",2016-12-09 18:11:48,FALSE,NA,"807286640603525126","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","healthmarketer1",0,FALSE,FALSE,NA,NA
"604","RT @CharlieSheenGO: @FoxNews @realDonaldTrump CNBC reports that Trump has appointed Goldman Sachs President to be an advisor to him about t…",FALSE,0,NA,2016-12-09 18:11:48,FALSE,NA,"807286640255307776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReginaPeele",1,TRUE,FALSE,NA,NA
"605","RT @harryhall88: @realDonaldTrump      MISSING: 
HAVE YOU SEEN THIS MAN? LAST SEEN IN THE LOBBY OF TRUMP TOWER! https://t.co/VVsOLzjRAw",FALSE,0,NA,2016-12-09 18:11:48,FALSE,NA,"807286639424737280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harryhall88",1,TRUE,FALSE,NA,NA
"606","RT @WealDonoodTwump: @TheTweetwit @Trollin_Trump @Conscienceiskey @manclistings How does a manchild like @realDonaldTrump cweate his cabine…",FALSE,0,NA,2016-12-09 18:11:45,FALSE,NA,"807286628452540416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayHoOfTheRocks",5,TRUE,FALSE,NA,NA
"607","RT @DarkNinja126: @realDonaldTrump your the big mistake Mr Trump",FALSE,0,NA,2016-12-09 18:11:45,FALSE,NA,"807286627244634112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diamondmanaphy",1,TRUE,FALSE,NA,NA
"608","RT @DearAuntCrabby: @realDonaldTrump  is CORRUPT AF: New Website Will Allow You To Track Trump White House Corruption In Real Time https://…",FALSE,0,NA,2016-12-09 18:11:44,FALSE,NA,"807286625919180803",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charles116",7,TRUE,FALSE,NA,NA
"609","RT @FoxNewsInsider: .@realDonaldTrump Supporters Also Want 'Safe Spaces' on College Campuses @OutnumberedFNC https://t.co/3jaNsBt7PF https:…",FALSE,0,NA,2016-12-09 18:11:41,FALSE,NA,"807286610601607168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DgThejudge54",13,TRUE,FALSE,NA,NA
"610","RT @PatrickRLyke: Carrier to ultimately cut some of jobs Trump saved  - CNNMoney https://t.co/q5u55QZJcN @realDonaldTrump way 2 save those…",FALSE,0,NA,2016-12-09 18:11:41,FALSE,NA,"807286610475839488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Emme69mw",3,TRUE,FALSE,NA,NA
"611","RT @HuffPostUKPol: Alan Bennett lets rip at @BorisJohnson, @Nigel_Farage and @realDonaldTrump  https://t.co/Xy1WjH7sWr https://t.co/OPwOmFV…",FALSE,0,NA,2016-12-09 18:11:40,FALSE,NA,"807286605916631042",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shawadrienne",2,TRUE,FALSE,NA,NA
"612","Hospitals warn Trump: Price’s plan to repeal ACA will cost us $165 billion https://t.co/NMMZrivRFA @realDonaldTrump",FALSE,0,NA,2016-12-09 18:11:39,FALSE,NA,"807286602300997632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sunday_melissa",0,FALSE,FALSE,NA,NA
"613","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump w…",FALSE,0,NA,2016-12-09 18:11:30,FALSE,NA,"807286567329009665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellencarmichael",29,TRUE,FALSE,NA,NA
"614","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 18:11:29,FALSE,NA,"807286562430058502",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarrinChong",5266,TRUE,FALSE,NA,NA
"615","So all you @realDonaldTrump supporters who chanted ""Lock Her Up"" must be apoplectic over Trump's blatant corruption… https://t.co/UtzCTf1jEO",FALSE,0,NA,2016-12-09 18:11:25,TRUE,NA,"807286545476632576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JamesComtois",0,FALSE,FALSE,NA,NA
"616","RT @realDonaldTrump: Masa said he would never do this had we (Trump) not won the election!",FALSE,0,NA,2016-12-09 18:11:19,FALSE,NA,"807286519010590721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jbullfrog09",13056,TRUE,FALSE,NA,NA
"617","RT @FoxNewsInsider: .@realDonaldTrump Supporters Also Want 'Safe Spaces' on College Campuses @OutnumberedFNC https://t.co/3jaNsBt7PF https:…",FALSE,0,NA,2016-12-09 18:11:19,FALSE,NA,"807286518800752640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gillianbdoll",13,TRUE,FALSE,NA,NA
"618","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump w…",FALSE,0,NA,2016-12-09 18:11:12,FALSE,NA,"807286489356697600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vailrunner",29,TRUE,FALSE,NA,NA
"619","RT @Coreybez1: Daughter of Slain Sandy Hook Principal Tells @realDonaldTrump To <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB>STOP<ed><U+00A0><U+00BD><ed><U+00BA><U+00AB>Praising Radio Host Who Claims Was A Hoax <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4> https://t…",FALSE,0,NA,2016-12-09 18:11:12,FALSE,NA,"807286489277231104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RebeccaSWH",55,TRUE,FALSE,NA,NA
"620","RT @BettySchendel: @FoxNews @jonathanvswan @realDonaldTrump Haha...Christmas Season at Trump Tower with a big Trump Rump Roast and a Multi-…",FALSE,0,NA,2016-12-09 18:11:10,FALSE,NA,"807286482146906112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SteveConteNYC",2,TRUE,FALSE,NA,NA
"621","RT @FoxNewsInsider: .@realDonaldTrump Supporters Also Want 'Safe Spaces' on College Campuses @OutnumberedFNC https://t.co/3jaNsBt7PF https:…",FALSE,0,NA,2016-12-09 18:11:09,FALSE,NA,"807286478438940672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeghanMcCain",13,TRUE,FALSE,NA,NA
"622","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump w…",FALSE,0,NA,2016-12-09 18:11:08,FALSE,NA,"807286474601152513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","groworx",29,TRUE,FALSE,NA,NA
"623","#fucktrump #notmypresident #protests @realdonaldtrump  #trump protest $#@!&amp;^$#?? https://t.co/o505CKRaAa",FALSE,0,NA,2016-12-09 18:11:08,FALSE,NA,"807286473456091136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduardoambriz3",0,FALSE,FALSE,NA,NA
"624","RT @Hartsy43: @realDonaldTrump Mr. Trump-your plane is landing in 45 mins in Columbus and some of the #CBJ fellas would love to meet ya!! #…",FALSE,0,NA,2016-12-09 18:11:08,FALSE,NA,"807286472403468289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Benayunk",98,TRUE,FALSE,NA,NA
"625","RT @Jan4USA: @Marylene58 @abusedtaxpayer @pinnie99 @genjunky @realDonaldTrump Saw a pic of Trump's soon 2B 1st dog named PATTON! Perfect na…",FALSE,0,NA,2016-12-09 18:11:07,FALSE,NA,"807286470935511045",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pinnie99",2,TRUE,FALSE,NA,NA
"626","@CongHuelskamp @realDonaldTrump @DailySignal Mr Trump, find a job in your administration for Tim Huels",FALSE,0,"CongHuelskamp",2016-12-09 18:11:07,FALSE,"807247267551965184","807286468406296580","233761277","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Geno9360",0,FALSE,FALSE,NA,NA
"627","@realDonaldTrump What's going on w/Rudy? He hasn't been seen in two weeks at Trump Tower or on Fox. Don't alienate people who supported you!",FALSE,0,"realDonaldTrump",2016-12-09 18:11:02,FALSE,NA,"807286448885997570","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KLoveU4Eva",0,FALSE,FALSE,NA,NA
"628","@AndyPuzder You need to make a statement about your earlier retarded comments re: Trump and American labor.

@JebBush @realDonaldTrump",FALSE,0,"AndyPuzder",2016-12-09 18:11:02,FALSE,"807284489210707968","807286447384326144","17494466","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DreadCrash",0,FALSE,FALSE,NA,NA
"629",".@realDonaldTrump Supporters Also Want 'Safe Spaces' on College Campuses @OutnumberedFNC https://t.co/3jaNsBt7PF https://t.co/MhL66PVvVL",FALSE,30,NA,2016-12-09 18:10:59,FALSE,NA,"807286436772909057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNewsInsider",13,FALSE,FALSE,NA,NA
"630","RT @Kaymandive: @MonaSalama_ @realDonaldTrump Trump is people's president.",FALSE,0,NA,2016-12-09 18:10:56,FALSE,NA,"807286423778951170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VernonCrawfor13",1,TRUE,FALSE,NA,NA
"631","Bitch-ass .@realdonaldtrump Blocks Million Women's March At Lincoln Memorial | Crooks and Liars https://t.co/RE7cjuryiA #fascism",FALSE,2,NA,2016-12-09 18:10:55,FALSE,NA,"807286419240665089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","r3d14l",1,FALSE,FALSE,NA,NA
"632","@realDonaldTrump He's so full of it! I'll have the biggest sign! STOP TRUMP!! HE'S NOT MY PRESIDENT , HILLARY IS MY… https://t.co/fbraLtRZrK",FALSE,0,"realDonaldTrump",2016-12-09 18:10:53,TRUE,NA,"807286410243780608","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mon9lem",0,FALSE,FALSE,NA,NA
